ID,Source,Customer Segment,Membership Type,Membership Level,Affiliation,IsActive,Gender,Citizenship,Age,Lifetime Days,Has Linkedin,City,Industry,Interviewed,Pathfinder Assigned,Customer Call Status,Languages,Completeness,Country,Country Code,Continent Code,Longitude,Latitude,Continent
467,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,male,,,214.0,,Accra,,,,Completed,,72.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
468,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,male,,,214.0,checked,Harare,,,,Completed,,76.0%,Zimbabwe,ZW,AF,29.35365015971339,-19.01688,Africa
469,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
470,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,,,184.0,,Harare,,,,,,68.0%,Zimbabwe,ZW,AF,29.35365015971339,-19.01688,Africa
471,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,,50-60,366.0,,Lusaka,,,,None,English,80.0%,Zambia,ZM,AF,27.5589884,-14.5189121,Africa
472,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,male,,,184.0,,Kigali,,,checked,,,72.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
473,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
474,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
475,RoomMaster,LP Nairobi 2020,Free Trial,Young Leader,LP Nairobi 2019,checked,female,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
476,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,,Cape Town,,,,None,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
477,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,,,,,,Completed,,64.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
478,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
479,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,male,,,184.0,,Harare,,,,,,68.0%,Zimbabwe,ZW,AF,29.35365015971339,-19.01688,Africa
480,RoomMaster,ALU Staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,30-40,214.0,,Pamplemousses,Education,,,Completed,,80.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
481,RoomMaster,Corporate Partner - joined May,Free Trial,Senior Leader,Corporate Partner,checked,male,,,214.0,,,,,,,,64.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
482,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,,,366.0,,Lagos,,,,None,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
483,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,female,,,366.0,,Cape Town,,,,Completed,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
484,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,Nairobi,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
485,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,female,,,366.0,,Boston,,,,None,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
486,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,,,366.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
487,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,female,,,366.0,checked,,,,,None,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
488,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,,,,,None,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
489,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,Johannesburg,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
490,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,,,366.0,,Johannesburg,,,,Completed,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
491,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
492,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,Food,,,None,,72.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
493,RoomMaster,,Free Trial,Mid-career Leader,,checked,male,,,153.0,,,,,,,,52.0%,United States of America,US,,-100.4458825,39.7837304,North America
494,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,checked,Nairobi,,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
495,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,,male,,,214.0,,,,,,None,,64.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
496,RoomMaster,Existing Room member,Free Trial,,ALN,checked,male,,,171.0,,Abidjan,,,,#REF!,,68.0%,Cote d'Ivoire,CI,AF,-5.5679458,7.9897371,Africa
497,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,,Nairobi,,,,Completed,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
498,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,Nairobi,,,checked,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
499,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,Nairobi,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
500,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,London,,,,None,,72.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
501,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,checked,female,,,214.0,checked,,Manufacturing,,,None,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
502,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,,Johannesburg,,,,None,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
503,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,male,,,366.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
504,RoomMaster,,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,31.0,,,,,,,,36.0%,Unknown,,,,,
505,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
506,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,checked,,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
507,RoomMaster,XL Lagos,Free Trial,Mid-career Leader,XL Lagos,checked,male,,,214.0,,Lagos,Computer,,,None,,76.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
508,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
509,RoomMaster,AIIP 2018,Free Trial,Young Leader,AIIP 2018,checked,female,,,214.0,,,,,,None,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
510,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,AIIP 2020,checked,female,,,214.0,,Musina,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
511,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
512,RoomMaster,The Room staff,Premium Paying,Mid-career Leader,Staff Alumni,checked,male,,20-30,214.0,,Nairobi,,,checked,Completed,English; Swahili,84.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
513,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,female,,,214.0,,,,,,None,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
514,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,40-50,214.0,,Accra,,,,None,,76.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
515,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,,Education,,,Completed,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
516,RoomMaster,XL Dakar,Free Trial,Senior Leader,XL Dakar,checked,female,,40-50,214.0,,,,,checked,Completed,English; French; Portuguese; Spanish,80.0%,Cape Verde,CV,AF,-24.0083947,16.0000552,Africa
517,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,,,214.0,,Abidjan,,,,None,,72.0%,Cote d'Ivoire,CI,AF,-5.5679458,7.9897371,Africa
518,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,,Cape Town,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
519,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,female,,,184.0,,Lagos,,,,,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
520,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,The Room,checked,male,,30-40,366.0,,Nairobi,,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
521,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2020,checked,male,,,214.0,,Nairobi,,,,Completed,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
522,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
523,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,30-40,214.0,,Johannesburg,,,,None,English,80.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
524,RoomMaster,LP Nairobi 2018,Premium Paying,Young Leader,LP Nairobi 2018,checked,male,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
525,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,,,366.0,,Lagos,,,,None,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
526,RoomMaster,Joined post-Sprint - June,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,153.0,,Bulawayo,Education,,,,,72.0%,Zimbabwe,ZW,AF,29.35365015971339,-19.01688,Africa
527,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,female,,,214.0,,Addis Ababa,,,,None,,72.0%,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
528,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,20-30,214.0,,Nairobi,,,,Completed,English; French,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
529,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Cape Town,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
530,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALN,checked,female,,50-60,214.0,,Abidjan,,,,None,,76.0%,Cote d'Ivoire,CI,AF,-5.5679458,7.9897371,Africa
531,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Environmental,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
532,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Dubai,,,,None,,72.0%,United Arab Emirates,AE,AS,53.9994829,24.0002488,Asia
533,RoomMaster,ALU staff,Staff Membership,Young Leader,LP Nairobi 2018,checked,male,,,214.0,checked,Nairobi,Education,,checked,None,,84.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
534,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,,Nairobi,,,checked,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
535,RoomMaster,Existing Room member,Premium Paying,Young Leader,LP Nairobi 2018,checked,female,,,214.0,checked,Nairobi,,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
536,RoomMaster,XL Nairobi 2019,Free Trial,Young Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
537,RoomMaster,Existing Room member,Free Trial,Mid-career Leader,ALA Alumni,checked,female,,,214.0,,Miami,,,,None,,68.0%,United States of America,US,,-100.4458825,39.7837304,North America
538,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,,,214.0,,,,,checked,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
539,RoomMaster,Existing Room member,Free Trial,Young Leader,ALN,checked,female,,,214.0,,Pretoria,,,,Completed,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
540,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,Staff Alumni,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
541,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,male,,,214.0,,Nairobi,,,,Completed,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
542,RoomMaster,AIIP 2019,Free Trial,Young Leader,AIIP 2019,checked,male,,20-30,214.0,,Durban,,,checked,Completed,,80.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
543,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,female,,,366.0,,Nairobi,,,,Completed,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
544,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,female,,,366.0,,Boston,,,,Completed,,64.0%,United States of America,US,,-100.4458825,39.7837304,North America
545,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,male,,,366.0,,,,,,None,,60.0%,United States of America,US,,-100.4458825,39.7837304,North America
546,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,,,214.0,,Kampala,,,,None,,72.0%,Uganda,UG,AF,32.2166578,1.5333554,Africa
547,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,London,,,,None,,72.0%,United Kingdom,GB,EU,-3.2765753,54.7023545,Europe
548,RoomMaster,Existing Room member,Founding Member,Senior Leader,,checked,female,,,366.0,,,,,,None,,60.0%,United States of America,US,,-100.4458825,39.7837304,North America
549,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Environmental,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
550,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,male,,,214.0,,Johannesburg,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
551,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2020,checked,male,,20-30,214.0,,Nairobi,,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
552,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Financial,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
553,RoomMaster,Existing Room member,Free Trial,Young Leader,ALA Alumni,checked,female,,,214.0,,Beira,,,,None,,72.0%,Mozambique,MZ,AF,34.9144977,-19.302233,Africa
554,RoomMaster,AIIP 2018,Free Trial,Mid-career Leader,AIIP 2018,,male,,,214.0,,,,,,None,,64.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
555,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,male,,,214.0,,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
556,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,,,,None,,68.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
557,RoomMaster,DSXL Johannesburg,Free Trial,Mid-career Leader,DSXL Johannesburg,,female,,,214.0,,,,,,None,,64.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
558,RoomMaster,XL Nairobi 2020,Free Trial,Mid-career Leader,XL Nairobi 2020,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
559,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,checked,female,,,214.0,,Nairobi,Insurance,,,Completed,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
560,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,,Johannesburg,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
561,RoomMaster,XL Nairobi 2019,Free Trial,Mid-career Leader,XL Nairobi 2019,checked,female,,,214.0,,Nairobi,Insurance,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
562,RoomMaster,XL Nairobi 2019,Free Trial,Senior Leader,XL Nairobi 2019,checked,female,,40-50,214.0,,Nairobi,Insurance,,checked,Completed,English,88.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
563,RoomMaster,Joined post-Sprint August,Free Trial,Mid-career Leader,AL Staff,checked,female,,30-40,92.0,,,,,,,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
564,RoomMaster,Existing Room member,Free Trial,Senior Leader,Donor,checked,female,,,214.0,,Cape Town,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
565,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,,checked,female,,,366.0,,Lagos,,,,Completed,,68.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
566,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,Environmental,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
567,RoomMaster,Joined post-Sprint - July,Founding Member,Senior Leader,,checked,male,,,123.0,,,,,,,,60.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
568,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,male,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
569,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,Toronto,,,,Completed,,68.0%,Canada,CA,,-107.991707,61.0666922,North America
570,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,male,,,214.0,,Abuja,,,,Completed,,72.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
571,RoomMaster,LP Nairobi 2020,Premium Paying,Young Leader,LP Nairobi 2019,checked,female,,20-30,214.0,,Nairobi,,,checked,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
572,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,,,184.0,,Polokwane,,,,,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
573,RoomMaster,ALU staff,Staff Membership,Mid-career Leader,AL Staff,checked,female,,,214.0,,Pereybere,Education,,,None,,76.0%,Mauritius,MU,AF,57.5703566,-20.2759451,Africa
574,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2020,checked,female,,,214.0,,,,,,None,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
575,RoomMaster,XL Dakar,Free Trial,Senior Leader,XL Dakar,checked,female,,40-50,214.0,,Dakar,,,,Completed,,76.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
576,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Computer,,,None,,76.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
577,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
578,RoomMaster,,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,Financial,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
579,RoomMaster,DSLP Nairobi 2020,Free Trial,Young Leader,DSLP Nairobi 2020,checked,female,,20-30,214.0,,Nairobi,Insurance,,,Completed,,80.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
580,RoomMaster,XL Nairobi 2018,Free Trial,Mid-career Leader,XL Nairobi 2018,checked,female,,,214.0,,Nairobi,,,,None,,72.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
581,RoomMaster,AIIP 2020,Free Trial,Young Leader,AIIP 2020,checked,female,,,214.0,,Pretoria,,,,None,,72.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
582,RoomMaster,"""Lifetime Member"" - joined May",Free Trial,Senior Leader,Corporate Partner,checked,male,,,153.0,,Copenhagen,,,,,,68.0%,Denmark,DK,EU,10.3333283,55.670249,Europe
583,RoomMaster,Existing Room member,Founding Member,Mid-career Leader,ALN,checked,female,,,366.0,,Johannesburg,,,checked,None,,76.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
584,RoomMaster,Existing Room member,Free Trial,Young Leader,ALU Alumni,checked,male,,,214.0,,Addis Ababa,,,,Completed,,72.0%,Ethiopia,ET,AF,38.6521203,10.2116702,Africa
585,RoomMaster,Existing Room member,Free Trial,Senior Leader,Parent,checked,female,,40-50,214.0,,Tema,,,,None,English; French,80.0%,Ghana,GH,AF,-1.0840975468820433,7.857371,Africa
586,RoomMaster,Joined post-Sprint - May,Free Trial,Young Leader,ALU Alumni,checked,male,,,184.0,,Nairobi,,,,,,68.0%,Kenya,KE,AF,38.4313975,1.4419683,Africa
587,RoomMaster,The Room staff,Staff Membership,Mid-career Leader,AL Staff,checked,male,,,214.0,,Kigali,,,,Completed,,72.0%,Rwanda,RW,AF,30.0644358,-1.9646631,Africa
588,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,checked,female,,,214.0,,Paris,Financial,,,Completed,,76.0%,France,FR,EU,1.8883335,46.603354,Europe
589,RoomMaster,Joined post-Sprint - May,Free Trial,Mid-career Leader,ALUSB Alumni,checked,male,,,184.0,,Cotonou,,,,,,68.0%,Benin,BJ,AF,2.31006719638123,9.2231105,Africa
590,RoomMaster,XL Dakar,Free Trial,Mid-career Leader,XL Dakar,checked,male,,,214.0,,,,,,None,,68.0%,Senegal,SN,AF,-14.765340959100412,14.46517725,Africa
591,RoomMaster,Existing Room member,Founding Member,Senior Leader,ALN,checked,female,,40-50,366.0,,Lagos,,,,Completed,,76.0%,Nigeria,NG,AF,7.9999721,9.6000359,Africa
592,RoomMaster,Existing Room member,Free Trial,Senior Leader,ALN,,female,,,214.0,,Simonstown,,,,None,,68.0%,South Africa,ZA,AF,24.991639,-28.8166236,Africa
